text,probability,label
"เดี๋ยวนี้คนคุยกันจีบกัน เขารีบกันมากไหมอะ
แบบวันเดียวคอลกัน เรียกเค้า ตัวเอง อะ 😂😂😂",0.5087,1
ทำดีแล้วได้อะไร ?,0.5087,1
"มาบุญครองที่จอดรถเต็มหรือยังครับ
สนามกีฬาแห่งชาติยังมีรถรับส่งไหมครับ",0.5087,1
โพสเราทำไมต้องมีจรวดด้วย มันคืออะไร,0.5087,1
มีใครได้จักยานที่จองไว้500แล้วหักกับเงินประกันหอพักแล้วมั่ง เขาบอกว่าจะได้ไม่เกินวันที่10แต่เรายังไม่ได้เลย,0.5088,1
คูมหมออยู่หนายอ่าาาาาาา เลาป่วยยยยย,0.5088,1
มธ. ก็มีศาลพระภูมินะ ให้ทายว่าอยู่ตรงไหน (ศักดิ์สิทธิ์มากด้วย) #TUquiz,0.5089,1
ดึกๆแบบนี้ฟังเพลงไรดี,0.5089,1
นอนเตียงบนหรือเตียงล่างดี,0.5089,1
"ให้ทายว่าท้องฟ้าที่ไหนบ้าง ใครทายถูกบ้างงับบ💗
1.อยู่แถวๆท่าพระจันทร์  เป็นสถานที่มีร้านอาหาร
และที่ถ่ายรูปด้วย 
2.ต่างประเทศ อยู่ในเขตอาเซียน มีข้าวมันไก่อร่อย 
#yoryorstory",0.509,1
ในวันที่เหนื่อยๆมากกกกกๆๆกำลังใจของหมอคือไรคะ,0.5091,1
ไหวอะเปล่าาาาาาา,0.5091,1
"อยากให้ธรรมศาสตร์มีกิจกรรมรับพี่บ้างจัง
พี่บางคนตรรกะป่วยๆ ขอเลือกไม่รับเป็นพี่ได้มั้ยอ่า",0.5091,1
ตอนอยู่ด้วยกันมันดีมาก เรารู้สึกไปเองคนเดียวรึเปล่านะ,0.5091,1
ถ้าคนไม่เยอะมากมาย ขอกอดพี่สักทีได้ไหม คงจะเป็นบุญอย่างมาก 555555 #อยากบอกอะไรกับพี่แสตมปฺ์,0.5092,1
แถวคิวจะเริ่มจากจุดไหนและยาวไปถึงไหนแล้วครับ จะได้ไปต่อได้ถูกครับ,0.5092,1
จะมีสักกี่คนบนโลกใบนี้ที่เราอยากเจอหน้าเขาทุกวันถึงแม้จะรู้ว่าเขาไม่รู้จักเราก็ตาม,0.5093,1
ทายซิเอาไว้ทำไร,0.5093,1
เมื่อไหร่พี่จะสนใจน้องคนนี้บ้าง,0.5093,1
อึดอัดใจไหมที่ยังทนยังทำว่ารักกัน,0.5094,1
อยากได้ภาพ+รีวิวหอ c8 จัง ข้างในอยู่สบายมั๊ย อีกอย่าง wifi ฟรีป่าว 😂😂😂,0.5094,1
"ขอคำแนะนำสอบ toeic
เตรียมตัวยังไง ประสบการณ์เป็นไง ไหนเล่ามา",0.5094,1
จะตกหรือไม่ตกคะ. #อย่าตกเลยยยย,0.5094,1
แล้วชั้นจะไหวไหมกับ Py 211,0.5094,1
มีใครเคยกดบลูเพย์แล้วได้2กระป๋องมั่งป้ะเราได้2รอบติด,0.5095,1
"⠀                         💭
⠀
                     คิดถึงแล้วไง
                  กูทำอะไรได้บ้าง
                        ⠀. . .",0.5095,1
ในนี้มีแต่บางเขนหรอ,0.5095,1
"ถ้าอยากรอดจากกรงเขี้ยวของจระเข้ ให้ต่อยเข้าไปแรงๆที่ตาของมัน แล้วมันจะปล่อยเราออกทันที 🐊👀 โอ้ยยจะรอดมั้ยเนี่ยย 😱
#Animal_lover",0.5095,1
"มีใครดูซีรีย์ไทย 
ตามพวกช่อง GMM25 ช่อง ONE ไรงี้มั้ย?
เช่น project S /  secret seven  

คือเราติดมาก 55555555555",0.5095,1
เห็นบอกว่าถ้าผ่านจุดคัดกรองแล้วห้ามออกมาจนกว่าจบราชพิธี อยากทราบค่ะว่ารวมถึงการสมโภชน์ที่จบตอนเช้า27ตค.เลยหรือเปล่าคะ,0.5096,1
เป็นแบบนี้ตั้งเมื่อไหร่ มันเกิดขึ้นตอนไหนกัน 😟,0.5096,1
อะค่ะ ละดิชั้นก็มัวแต่เล่น งานจะเสร็จมั้ยคร้ะะะะะ นังโง่วววววววววว,0.5096,1
หอสมุดปรีดีเย็นจบถึงเวลาปิดเลย #พนักงานไม่หนาวหรือ? #thaprachanAnt,0.5096,1
ที่จังหวัดปทุมธานี ที่ไหนบางค่ะ จัดให้ถวายดอกไม้จันทร์ นอกจากสนามกีฬาธูปเตมี,0.5098,1
ที่เราห่างกันอย่างนี้ไม่รู้ว่าเธอนั้นรู้สึกอย่างไร เหงาเหมือนกันบ้างมั้ย,0.5098,1
รอเวลาเรียนจะทำอะไรดี,0.5099,1
มีใครยังอยู่มอไม่กลับบ้านไหม ?,0.5099,1
"ตอนนี้ท่าเรือวังหลัง ไปลงได้ที่ท่าราชินีที่เดียวนะคะ
ท่าพระจันทร์ กับท่าช้างปิดให้ขึ้นแล้วค่ะ
อยากทราบว่าตรงนั้นเข้าถึงจุดคัดกรองที่ไหนได้บ้างคะ",0.5099,1
